000000000000.jpg,18.97348976135254
000000000001.jpg,18.109251022338867
000000000002.jpg,24.84978675842285
000000000003.jpg,25.145057678222656
000000000004.jpg,22.72589874267578
000000000005.jpg,19.32705307006836
000000000006.jpg,23.92654800415039
000000000007.jpg,15.56063175201416
000000000008.jpg,12.730975151062012
000000000009.jpg,15.792462348937988
000000000010.jpg,25.76823616027832
000000000011.jpg,20.970020294189453
000000000012.jpg,26.378976821899414
000000000013.jpg,20.04171371459961
000000000014.jpg,27.963462829589844
000000000015.jpg,21.752077102661133
000000000016.jpg,25.37946128845215
000000000017.jpg,18.41535186767578
000000000018.jpg,15.396204948425293
000000000019.jpg,24.910991668701172
Average style clip-similarity score of 20 images edited by blended-latent-diffusion:21.20588254928589
