000000000000.jpg,22.21859359741211
000000000001.jpg,25.067073822021484
000000000002.jpg,30.456819534301758
000000000003.jpg,36.62757110595703
000000000004.jpg,29.864898681640625
000000000005.jpg,33.829322814941406
000000000006.jpg,22.57478141784668
000000000007.jpg,30.560224533081055
000000000008.jpg,33.9001579284668
000000000009.jpg,21.032737731933594
000000000010.jpg,35.933815002441406
000000000011.jpg,26.72123908996582
000000000012.jpg,24.31320571899414
000000000013.jpg,21.237504959106445
000000000014.jpg,25.102169036865234
000000000015.jpg,25.888385772705078
000000000016.jpg,22.888057708740234
000000000017.jpg,21.87944793701172
000000000018.jpg,26.165681838989258
000000000019.jpg,34.07170486450195
Average artist clip-similarity score of 20 images edited by directinversion+pnp:27.51666965484619
