000000000000.jpg,23.185543060302734
000000000001.jpg,23.797956466674805
000000000002.jpg,24.9838924407959
000000000003.jpg,30.68024444580078
000000000004.jpg,24.69577407836914
000000000005.jpg,27.25864028930664
000000000006.jpg,25.799104690551758
000000000007.jpg,26.678165435791016
000000000008.jpg,28.888362884521484
000000000009.jpg,26.307905197143555
000000000010.jpg,35.41411590576172
000000000011.jpg,30.120849609375
000000000012.jpg,24.373781204223633
000000000013.jpg,22.6492977142334
000000000014.jpg,25.86427879333496
000000000015.jpg,24.072559356689453
000000000016.jpg,19.483680725097656
000000000017.jpg,22.177560806274414
000000000018.jpg,25.977670669555664
000000000019.jpg,37.97404861450195
Average style clip-similarity score of 20 images edited by directinversion+pnp:26.519171619415282
