000000000000.jpg,20.086746215820312
000000000001.jpg,26.624601364135742
000000000002.jpg,32.120487213134766
000000000003.jpg,31.474525451660156
000000000004.jpg,25.234285354614258
000000000005.jpg,32.739051818847656
000000000006.jpg,23.51197052001953
000000000007.jpg,28.511428833007812
000000000008.jpg,27.414154052734375
000000000009.jpg,23.430295944213867
000000000010.jpg,31.038803100585938
000000000011.jpg,29.627365112304688
000000000012.jpg,26.54355812072754
000000000013.jpg,24.354106903076172
000000000014.jpg,21.045957565307617
000000000015.jpg,21.422000885009766
000000000016.jpg,21.62798309326172
000000000017.jpg,23.992420196533203
000000000018.jpg,28.027231216430664
000000000019.jpg,21.49761390686035
Average style clip-similarity score of 20 images edited by directinversion+p2p:26.016229343414306
