000000000000.jpg,21.60454750061035
000000000001.jpg,24.62644386291504
000000000002.jpg,26.675241470336914
000000000003.jpg,26.27471160888672
000000000004.jpg,26.34967803955078
000000000005.jpg,25.39992332458496
000000000006.jpg,21.86973762512207
000000000007.jpg,23.948787689208984
000000000008.jpg,25.463672637939453
000000000009.jpg,20.852079391479492
000000000010.jpg,32.060630798339844
000000000011.jpg,21.328523635864258
000000000012.jpg,25.783794403076172
000000000013.jpg,19.747915267944336
000000000014.jpg,15.95315933227539
000000000015.jpg,27.40414810180664
000000000016.jpg,21.231874465942383
000000000017.jpg,22.625455856323242
000000000018.jpg,25.83182144165039
000000000019.jpg,26.81963348388672
Average artist clip-similarity score of 20 images edited by directinversion+masactrl:24.09258899688721
